hash,left,right,base,file
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/main/java/org/apache/maven/project/DefaultProjectBuilderConfiguration.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/main/java/org/apache/maven/project/MavenProject.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/java/org/apache/maven/project/AbstractMavenProjectTestCase.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/java/org/apache/maven/project/PomConstructionTest.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/java/org/apache/maven/project/ProjectClasspathTest.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/java/org/apache/maven/project/harness/PomTestWrapper.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/java/org/apache/maven/project/harness/Xpp3DomPointerFactory.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/java/org/apache/maven/settings/PomConstructionWithSettingsTest.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/projects/lifecycle-executor/project-with-plugin-level-configuration-only/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/resources-project-builder/dependency-inheritance/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-core/src/test/resources-project-builder/plugin-exec-config-order/wo-plugin-mngt/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-embedder/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-embedder/src/main/java/org/apache/maven/embedder/execution/DefaultMavenExecutionRequestPopulator.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-embedder/src/test/java/org/apache/maven/embedder/MavenEmbedderTest.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model-builder/pom.xml
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model-builder/src/main/java/org/apache/maven/model/ModelEventListener.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model-builder/src/main/java/org/apache/maven/model/interpolator/DefaultInterpolator.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model-builder/src/main/java/org/apache/maven/model/interpolator/Interpolator.java
d5fcfe0e1,10243bb3,101dd853,8c0e891f,maven-model-builder/src/main/java/org/apache/maven/model/interpolator/InterpolatorProperty.java
